2873	0
2874	0
2875	2
2877	0
2878	0
2879	0
2881	2
2882	0
2884	1
2885	2
2886	0
2888	0
2889	0
2890	0
2892	0
2895	0
2897	2
2898	2
2899	1
2900	2
2901	2
2902	1
2903	0
2904	0
2905	0
2906	0
2908	1
2909	2
2910	0
2911	2
2912	0
2913	1
2914	1
2915	2
2916	2
2917	0
2918	2
2920	0
2923	1
2924	0
2925	1
2928	2
2929	2
2931	1
2933	1
2936	1
2937	0
2938	0
2939	0
2940	2
2941	2
2942	1
2943	2
2944	2
2945	2
2948	2
2949	2
2951	2
2952	2
2955	0
2956	0
2957	0
2958	2
2960	1
2961	2
2962	2
2964	1
2965	2
2966	0
2967	0
2968	0
2969	1
2970	2
2971	0
2972	2
2974	2
2975	0
2976	2
2977	2
2978	0
2979	0
2980	0
2981	0
2982	2
2983	0
2984	0
2985	0
2986	2
2987	1
2988	2
2990	1
2991	0
2992	2
2993	1
2994	0
2995	2
2996	2
2998	1
2999	1
3000	0
3001	0
3002	0
3003	1
3004	0
3005	0
3006	1
3007	2
3010	2
3012	2
3013	0
3014	0
3015	0
3016	2
3018	1
3020	2
3021	0
3022	0
3023	2
3024	0
3025	1
3026	1
3027	0
3028	0
3029	0
3031	2
3032	2
3033	0
3034	1
3035	0
3036	2
3037	2
3038	0
3039	1
3041	2
3042	2
3043	2
3044	1
3046	0
3047	2
3049	2
3052	1
3053	0
3054	1
3055	0
3057	2
3060	1
3061	1
3062	2
3063	1
3064	0
3067	0
3068	1
3070	2
3072	1
3074	0
3075	0
3076	0
3077	2
3079	0
3080	2
3081	1
3082	1
3083	2
3084	2
3086	0
3087	0
3088	1
3089	1
3090	1
3091	0
3093	0
3095	0
3096	0
3098	2
3099	2
3100	0
3101	1
3102	2
3104	2
3105	2
3106	0
3107	1
3109	1
3112	2
3113	2
3114	0
3115	2
3116	2
3117	1
3118	2
3119	0
3120	1
3121	0
3122	0
3124	0
3125	0
3127	1
3128	0
3129	2
3130	0
3131	0
3132	0
3133	0
3134	1
3135	1
3136	2
3137	2
3138	2
3139	0
3140	2
3142	2
3143	2
3144	2
3145	2
3147	0
3148	0
3149	2
3152	0
3153	1
3154	1
3155	1
3156	0
3157	1
3158	0
3159	0
3160	2
3161	2
3162	2
3163	0
3164	1
3165	2
3167	2
3168	0
3170	1
3171	0
3173	2
3174	2
3175	2
3176	0
3178	0
3180	1
3181	2
3182	0
3183	0
3184	2
3185	0
3186	2
3187	0
3189	0
3190	0
3191	0
3192	1
3193	2
3194	0
3195	0
3196	2
3199	2
3200	2
3202	2
3203	1
3205	1
3206	0
3207	2
3208	0
3210	2
3212	2
3213	0
3214	0
3215	2
3217	2
3218	0
3219	0
3220	2
3221	1
3222	1
3223	2
3224	0
3227	2
3228	0
3229	1
3231	0
3232	0
3233	2
3234	0
3235	0
3236	0
3237	0
3239	0
3240	2
3241	0
3243	0
3244	0
3245	1
3246	2
3247	2
3248	1
3249	0
3250	2
3251	1
3252	2
3253	2
3254	2
3256	0
3257	0
3259	0
3260	1
3262	0
3263	0
3264	0
3265	2
3266	0
3267	2
3268	0
3270	0
3271	1
3273	2
3274	1
3275	2
3276	0
3278	0
3279	0
3281	0
3282	2
3283	1
3284	2
3285	0
3286	0
3287	2
3288	0
3289	2
3290	1
3291	0
3292	2
3293	2
3294	2
3295	2
3296	1
3297	0
3298	0
3300	2
3301	0
3303	0
3305	0
3306	1
3307	0
3308	2
3309	0
3311	0
3312	0
3313	1
3314	2
3315	2
3317	2
3320	0
3321	1
3322	2
3323	0
3324	0
3325	0
3326	2
3327	2
3328	1
3329	2
3330	2
3332	0
3333	0
3334	2
3335	2
3337	0
3338	0
3339	0
3340	2
3341	1
3342	0
3343	0
3344	2
3345	2
3347	0
3348	2
3349	2
3350	2
3351	0
3352	0
3353	2
3354	0
3355	1
3356	0
3357	0
3359	0
3360	0
3362	2
3363	0
3364	0
3365	1
3366	1
3367	0
3368	2
3369	2
3370	2
3371	2
3372	0
3373	0
3374	2
3375	2
3377	0
3378	1
3379	2
3380	1
3382	2
3383	2
3384	2
3385	0
3387	2
3391	1
3392	0
3393	1
3394	0
3395	2
3398	2
3400	1
3401	0
3402	1
3403	0
3404	0
3405	0
3407	1
3411	1
3412	0
3413	0
3414	2
3415	2
3417	2
3418	2
3419	2
3420	2
3421	0
3423	2
3424	2
3426	1
3427	0
3429	2
3430	2
3431	2
3432	2
3433	0
3434	0
3435	1
3436	2
3439	2
3440	2
3441	0
3442	0
3443	0
3444	2
3447	2
3448	0
3450	0
3451	0
3452	0
3455	1
3456	1
3457	1
3459	1
3460	1
3461	0
3462	1
3464	2
3465	2
3466	0
3467	0
3468	0
3469	0
3470	2
3471	0
3473	1
3474	2
3475	0
3478	0
3479	0
3480	0
3481	2
3482	1
3483	2
3484	2
3485	1
3487	1
3488	1
3489	0
3491	0
3492	0
3494	1
3495	1
3496	0
3497	0
3499	1
3501	2
3504	0
3505	2
3506	1
3507	2
3510	0
3512	0
3513	2
3514	2
3515	0
3516	2
3517	0
3519	0
3520	2
3522	1
3523	2
3526	1
3527	0
3528	2
3529	2
3530	0
3531	0
3532	2
3533	0
3536	0
3537	1
3538	2
3539	1
3540	2
3544	2
3545	0
3547	0
3548	0
3550	0
3551	0
3552	2
3553	1
3556	2
3557	0
3558	1
3559	1
3561	2
3562	2
3563	2
3564	2
3565	0
3566	1
3567	0
3568	0
3569	1
3570	2
3571	0
3572	2
3573	2
3574	2
3575	0
3576	0
3577	1
3578	2
3579	2
3580	2
3584	0
3586	0
3587	2
3588	0
3589	0
3591	1
3592	2
3593	1
3595	0
3596	2
3597	2
3598	0
3599	0
3600	0
3603	1
3604	2
3605	2
3606	1
3607	2
3609	0
3612	2
3613	1
3615	1
3616	2
3617	0
3618	0
3619	0
3620	1
3621	0
3622	2
3623	2
3625	0
3626	1
3627	0
3628	1
3629	2
3632	1
3633	0
3634	1
3635	0
3636	2
3637	0
3638	2
3639	2
3640	0
3642	0
3643	0
3645	0
3646	2
3647	0
3648	0
3649	0
3650	2
3652	2
3653	1
3654	1
3655	2
3656	0
3657	2
3658	0
3659	0
3660	0
3661	0
3662	0
3663	1
3664	2
3665	2
3666	2
3667	0
3669	2
3670	0
3672	2
3674	1
3675	2
3676	2
3677	0
3678	2
3679	2
3680	2
3681	2
3682	0
3683	0
3684	2
3685	0
3686	0
3687	2
3688	0
3690	2
3692	0
3694	0
3695	0
3697	0
3699	0
3700	0
3701	1
3703	0
3704	2
3705	2
3706	2
3707	2
3708	0
3709	0
3711	1
3712	0
3713	1
3714	2
3718	2
3719	0
3720	2
3721	2
3723	2
3724	2
3726	0
3727	0
3728	0
3729	0
3730	1
3731	0
3732	0
3734	2
3735	2
3736	1
3738	1
3739	1
3740	2
3743	0
3744	2
3745	0
3746	0
3747	2
3748	2
3749	2
3750	0
3751	2
3752	2
3753	1
3754	1
3755	2
3756	0
3758	2
3761	0
3762	0
3763	2
3765	0
3767	0
3768	2
3770	0
3771	2
3773	2
3774	2
3777	0
3778	0
3779	2
3780	0
3781	2
3782	0
3783	0
3784	2
3785	0
3786	0
3787	0
3789	0
3791	0
3793	0
3794	0
3795	0
3796	0
3798	0
3799	2
3800	0
3801	2
3802	2
3803	0
3804	2
3806	2
3807	2
3808	2
3809	2
3810	0
3811	0
3812	2
3813	2
3816	0
3817	0
3818	0
3820	2
3821	2
3822	0
3825	2
3826	0
3827	0
3828	0
3830	2
3831	2
3832	0
3833	2
3835	2
3836	2
3838	0
3839	0
3840	0
3841	2
3842	0
3843	0
3844	0
3846	0
3847	0
3848	0
3849	2
3850	0
3851	0
3854	0
3855	0
3856	0
3857	0
3858	0
3859	0
3860	2
3862	0
3863	0
3864	0
3865	0
3867	2
3869	0
3871	2
3874	0
3875	0
3876	2
3878	2
3879	0
3880	0
3881	2
3882	2
3883	0
3884	0
3885	0
3888	0
3889	0
3890	0
3891	0
3892	0
3893	0
3894	2
3895	2
3896	2
3897	0
3898	0
3901	1
3902	0
3903	0
3906	0
3907	0
3909	0
3910	0
3911	2
3912	2
3914	0
3915	0
3916	2
3917	0
3918	1
3919	0
3920	0
3921	2
3922	0
3924	2
3925	2
3928	2
3930	0
3931	0
3932	0
3933	0
3934	0
3935	2
3936	2
3937	0
3938	0
3939	0
3940	2
3943	0
3944	2
3945	0
3946	0
3947	2
3951	2
3952	0
3953	2
3954	2
3956	2
3957	0
3958	2
3959	0
3960	2
3961	2
3962	0
3964	0
3965	2
3966	0
3967	0
3968	0
3970	0
3971	0
3972	0
3973	0
3976	0
3977	0
3979	2
3981	0
3982	0
3983	0
3984	0
3985	2
3987	2
3988	1
3990	0
3991	0
3993	2
3994	0
3996	2
3997	2
3998	2
3999	2
4000	0
4001	0
4002	2
4003	0
4004	2
4005	2
4006	2
4007	2
4008	2
4009	2
4011	0
4012	0
4013	0
4014	0
4015	0
4016	2
4019	0
4020	2
4021	0
4023	0
4024	0
4025	0
4027	0
4028	0
4029	0
4030	0
4032	2
4033	2
4034	0
4035	0
4036	0
4037	2
4038	0
4040	0
4041	0
4042	0
4044	0
4045	0
4046	0
4047	0
4048	0
4049	2
4051	0
4052	0
4053	0
4054	0
4055	0
4056	2
4057	0
4058	2
4059	0
4061	0
4062	2
4063	0
4064	2
4065	0
4066	0
4067	0
4068	0
4070	1
4072	0
4074	0
4075	0
4076	0
4077	0
4078	0
4079	0
4082	2
4083	0
4084	2
4085	0
4086	0
4088	0
4089	0
4090	0
4092	2
4093	0
4094	2
4095	0
4097	2
4098	0
4099	0
4100	0
4102	0
4103	0
4104	0
4105	2
4108	0
4111	2
4112	0
4113	0
4114	0
4115	2
4118	0
4119	2
4122	0
4123	0
4124	0
4125	0
4126	2
4127	0
4129	0
4130	0
4131	2
4132	2
4134	2
4135	0
4136	2
4137	2
4138	0
4139	2
4140	2
4141	0
4142	0
4143	0
4144	0
4145	0
4146	0
4147	0
4148	0
4150	2
4152	0
4153	0
4154	0
4155	0
4156	0
4157	2
4158	2
4159	0
4160	2
4162	0
4165	0
4166	2
4167	0
4168	0
4169	2
4170	0
4172	0
4173	0
4174	2
4175	2
4177	1
4180	0
4181	0
4182	0
4183	0
4185	0
4186	0
4187	0
4188	0
4192	0
4194	2
4195	0
4196	0
4197	0
4198	0
4199	2
4200	2
4202	0
4204	2
4205	2
4206	2
4207	0
4208	0
4210	2
4211	0
4212	0
4213	0
4214	0
4215	0
4216	0
4217	0
4218	0
4219	2
4220	0
4222	0
4224	2
4228	0
4229	0
4230	0
4232	0
4233	0
4234	0
4236	2
4237	0
4238	0
4239	2
4240	0
4241	0
4242	0
4243	0
4245	0
4246	2
4247	0
4248	2
4249	2
4250	0
4251	0
4252	2
4253	2
4254	2
4260	0
4264	0
4265	0
4266	0
4267	0
4268	0
4269	0
4272	0
4274	2
4277	0
4278	0
4282	0
4283	0
4284	0
4286	2
4290	0
4292	0
4293	0
4295	0
4301	2
4302	2
4303	2
4304	0
4306	0
4308	0
4309	0
4312	0
4313	0
4317	2
4318	0
4321	2
4322	2
4325	0
4327	0
4330	0
4331	2
4332	0
4334	2
4336	2
4338	0
4339	0
4341	0
4342	0
4346	2
4348	0
4356	0
4358	2
4360	0
4363	0
4364	0
4368	0
4369	0
4371	0
4373	0
4374	2
4378	2
4379	2
4383	0
4384	0
4385	0
4387	0
4388	0
4391	0
4393	2
4395	0
4401	0
4404	2
4405	0
4406	0
4407	2
4408	2
4413	0
4418	0
4421	0
4422	0
4423	0
4428	2
4430	0
4431	0
4433	0
4434	0
4441	2
4442	0
4443	2
4444	0
4445	2
4446	0
4447	2
4448	0
4449	2
4453	2
4454	2
4457	2
4458	2
4462	2
4471	0
4478	0
4484	0
4487	0
4488	0
4489	0
4491	0
4495	0
4496	0
4501	0
4502	2
4503	0
4504	2
4505	0
4507	0
4513	0
4517	0
4518	0
4519	0
4521	0
4523	0
4528	2
4531	0
4532	2
4534	0
4535	2
4537	0
4538	0
4539	2
4541	0
4542	2
4543	0
4545	2
4548	0
4550	0
4554	0
4555	0
4557	2
4558	0
4560	2
4562	0
4563	2
4564	0
4567	0
4568	0
4571	0
4576	0
4577	0
4579	0
4580	0
4581	2
4582	0
4586	0
4590	0
4591	0
4592	2
4596	2
4600	2
4607	0
4610	0
4611	2
4612	0
4613	0
4614	0
4615	0
4616	0
4617	2
4618	0
4619	2
4620	2
4621	0
4622	0
4623	0
4624	2
4626	0
4627	2
4628	0
4629	2
4630	0
4631	0
4632	2
4633	2
4634	0
4635	0
4636	2
4637	2
4638	0
4639	2
4641	2
4642	0
4645	0
4646	0
4647	0
4648	0
4649	2
4650	0
4652	0
4653	2
4654	0
4655	0
4656	2
4657	0
4658	0
4659	0
4660	2
4661	0
4662	0
4663	2
4665	2
4666	0
4667	2
4668	0
4669	0
4670	0
4671	0
4672	2
4673	0
4674	2
4675	0
4676	0
4677	0
4678	0
4679	0
4681	1
4682	0
4683	2
4684	0
4685	0
4686	0
4687	2
4688	0
4689	0
4690	0
4691	0
4692	0
4693	0
4694	2
4695	0
4697	0
4698	0
4699	0
4701	2
4702	0
4704	0
4705	2
4706	2
4707	2
4709	0
4710	0
4712	0
4713	0
4714	0
4715	0
4716	0
4717	2
4718	2
4719	0
4720	0
4721	0
4722	0
4723	1
4725	2
4726	2
4727	0
4728	0
4729	0
4730	2
4731	0
4732	0
4733	0
4734	0
4735	0
4736	0
4737	2
4738	0
4739	2
4740	0
4741	0
4742	0
4743	0
4744	0
4745	0
4746	2
4747	0
4748	0
4749	0
4750	2
4751	0
4752	0
4753	0
4754	2
4755	0
4757	0
4758	0
4759	0
4760	2
4761	0
4762	0
4764	0
4765	0
4766	2
4767	0
4768	0
4769	0
4770	2
4772	0
4773	0
4774	2
4775	0
4776	2
4778	1
4779	1
4780	0
4781	0
4782	0
4783	0
4784	2
4785	0
4786	0
4787	0
4788	0
4789	0
4790	2
4791	0
4792	2
4794	0
4795	0
4796	2
4797	1
4798	2
4799	0
4800	0
4801	2
4802	0
4803	0
4804	2
4805	0
4806	0
4807	0
4808	0
4809	0
4810	0
4811	2
4812	0
4813	0
4814	2
4815	0
4817	2
4818	0
4819	2
4820	0
4821	0
4822	0
4823	0
4824	2
4825	0
4826	1
4827	0
4828	0
4829	0
4830	2
4832	0
4833	0
4835	0
4836	1
4837	0
4838	0
4839	0
4841	0
4842	2
4843	2
4846	0
4847	2
4848	0
4850	0
4851	2
4852	0
4853	0
4854	0
4855	0
4858	0
4859	0
4861	2
4863	0
4864	0
4865	0
4866	0
4867	2
4868	2
4869	0
4870	0
4871	2
4872	2
4873	0
4874	0
4875	2
4876	0
4877	0
4879	0
4881	0
4882	2
4884	0
4885	2
4886	0
4887	0
4888	2
4889	2
4890	0
4891	0
4892	0
4893	2
4894	0
4895	0
4896	0
4898	2
4900	0
4901	0
4902	0
4903	2
4904	0
4905	2
4906	0
4908	2
4909	0
4910	0
4911	2
4912	0
4913	0
4915	0
4916	0
4917	0
4918	0
4919	0
4920	0
4921	1
4922	0
4923	2
4924	2
4925	2
4927	0
4929	0
4930	0
4931	2
4932	0
4933	2
4934	0
4935	0
4936	0
4937	2
4938	0
4940	2
4941	0
4942	1
4943	0
4944	0
4945	0
4946	2
4947	2
4948	2
4949	0
4950	0
4951	0
4952	0
4953	0
4954	0
4955	2
4956	0
4957	2
4958	0
4959	2
4960	2
4962	2
4963	0
4964	0
4965	2
4966	0
4967	0
4968	0
4969	1
4970	0
4971	2
4972	0
4973	1
4974	0
4977	2
4979	0
4980	1
4981	0
4982	0
4983	0
4984	0
4985	0
4986	0
4987	0
4988	0
4989	2
4990	0
4991	0
4992	1
4993	0
4995	0
4996	0
4997	0
4998	0
4999	0
5000	2
5001	0
5002	0
5003	0
5005	2
5006	0
5007	2
5008	0
5009	0
5010	0
5011	0
5012	0
5013	0
5014	0
5015	0
5016	0
5017	2
5018	0
5019	2
5020	0
5021	0
5022	2
5024	2
5025	0
5026	0
5027	0
5028	0
5030	0
5031	0
5032	0
5033	2
5034	0
5035	0
5036	2
5037	2
5038	2
5040	0
5041	0
5042	0
5043	0
5044	0
5045	0
5046	0
5047	0
5048	2
5049	0
5050	0
5051	2
5052	0
5054	0
5055	0
5056	0
5057	0
5058	0
5059	0
5060	0
5062	2
5063	2
5064	0
5065	0
5067	0
5068	0
5069	0
5070	0
5071	0
5072	0
5074	2
5075	0
5077	0
5078	0
5079	2
5080	0
5081	0
5082	0
5083	0
5084	0
5085	0
5086	0
5087	0
5088	0
5089	0
5090	2
5091	0
5092	0
5093	0
5095	2
5096	0
5097	2
5098	2
5099	0
5101	0
5102	0
5103	0
5105	0
5106	0
5107	2
5109	0
5110	0
5111	0
5112	1
5113	0
5114	0
5115	0
5116	0
5117	2
5118	0
5121	2
5122	2
5124	0
5125	0
5126	1
5127	2
5128	0
5129	0
5130	2
5131	2
5132	2
5133	2
5134	0
5135	0
5136	0
5138	2
5139	0
5141	2
5142	0
5143	2
5144	2
5146	0
5147	0
5148	0
5149	0
5150	0
5151	0
5152	2
5153	0
5154	0
5155	2
5156	0
5157	2
5158	0
5159	2
5160	0
5161	0
5162	0
5163	0
5164	0
5165	0
5166	0
5167	0
5168	2
5169	2
5170	2
5171	1
5172	2
5173	0
5174	2
5176	0
5177	0
5178	2
5179	2
5180	0
5181	0
5182	0
5183	0
5184	2
5185	0
5186	0
5187	2
5188	0
5189	0
5190	2
5191	2
5192	0
5193	0
5194	0
5195	0
5196	0
5197	2
5198	2
5199	0
5200	0
5201	0
5202	0
5203	2
5204	2
5205	0
5206	0
5208	0
5209	0
5210	0
5211	0
5212	0
5213	1
5214	0
5216	0
5217	0
5218	2
5219	0
5220	0
5221	0
5222	0
5223	0
5225	2
5226	0
5227	0
5228	2
5229	0
5230	0
5231	0
5232	0
5233	0
5234	0
5235	0
5236	0
5237	2
5238	0
5239	0
5242	0
5243	2
5244	0
5245	0
5246	2
5248	0
5249	0
5252	0
5253	0
5254	0
5255	2
5256	0
5257	0
5258	0
5260	0
5261	0
5263	2
5265	0
5266	0
5267	0
5268	2
5269	2
5270	0
5272	0
5273	0
5274	2
5275	0
5276	2
5277	0
5278	2
5279	0
5281	0
5282	2
5283	0
5284	0
5285	0
5286	2
5287	2
5288	0
5289	2
5290	2
5291	0
5292	0
5293	0
5295	2
5297	0
5299	0
5300	2
5301	2
5302	0
5304	2
5305	0
5307	2
5308	0
5309	2
5310	2
5311	0
5312	0
5313	1
5314	0
5315	0
5316	0
5317	0
5318	1
5319	0
5320	0
5321	0
5322	0
5324	2
5325	2
5326	2
5329	0
5330	2
5331	0
5332	0
5333	0
5334	0
5335	0
5336	0
5337	0
5338	0
5339	0
5340	0
5341	2
5342	0
5343	0
5344	0
5346	2
5347	0
5349	2
5350	0
5351	0
5352	0
5353	0
5354	0
5355	2
5356	0
5357	0
5358	2
5360	0
5361	2
5362	0
5363	0
5365	0
5366	0
5367	0
5368	1
5369	0
5370	0
5371	0
5372	0
5373	2
5374	1
5376	2
5377	0
5378	0
5380	2
5381	0
5383	0
5384	0
5385	0
5386	0
5387	0
5390	0
5391	0
5392	2
5393	0
5394	0
5395	2
5396	0
5397	0
5398	0
5399	2
5400	0
5401	0
5402	0
5404	0
5405	0
5406	0
5407	0
5408	2
5410	2
5411	0
5412	2
5413	0
5414	1
5415	2
5416	0
5417	0
5418	2
5419	0
5420	0
5421	0
5422	0
5423	2
5424	2
5425	0
5426	2
5427	0
5428	2
5429	0
5430	0
5431	0
5432	2
5433	2
5434	0
5435	0
5436	0
5437	2
5438	0
5439	0
5440	0
5441	2
5442	0
5443	0
5444	0
5445	0
5446	0
5447	0
5448	2
5449	0
5450	0
5451	0
5453	0
5454	2
5455	2
5456	0
5457	2
5458	0
5459	2
5460	2
5461	0
5462	0
5463	0
5464	0
5465	0
5466	0
5467	0
5468	0
5469	0
5471	2
5473	2
5474	0
5475	0
5476	0
5477	0
5478	0
5479	2
5480	2
5481	2
5482	2
5484	0
5485	2
5486	0
5487	0
5488	0
5489	2
5490	0
5491	0
5492	2
5493	0
5494	0
5495	0
5497	2
5499	2
5500	0
5501	0
5502	0
5503	2
5504	0
5505	2
5506	0
5507	0
5508	0
5509	0
5510	0
5511	2
5512	0
5513	2
5514	0
5515	0
5516	0
5517	0
5518	0
5519	0
5520	0
5521	0
5522	0
5523	0
5524	0
5525	0
5526	0
5527	1
5528	0
5529	0
5530	2
5531	0
5532	0
5533	0
5534	2
5535	2
5536	1
5538	0
5539	0
5540	2
5541	0
5542	0
5543	0
5544	2
5545	0
5546	0
5547	2
5548	2
5549	2
5551	2
5552	0
5553	0
5554	0
5555	2
5556	0
5557	0
5558	0
5559	0
5560	0
5562	0
5563	2
5564	0
5565	0
5566	0
5567	0
5568	0
5570	0
5571	0
5572	0
5573	0
5574	0
5575	0
5576	2
5577	1
5578	2
5579	2
5580	0
5581	0
5582	0
5583	2
5584	2
5585	0
5586	0
5587	0
5588	0
5589	2
5591	0
5592	0
5593	0
5594	2
5595	0
5596	0
5597	0
5598	0
5599	0
5600	0
5601	2
5602	2
5604	2
5605	0
5606	0
5607	2
5608	0
5609	0
5610	0
5611	0
5612	0
5613	0
5614	0
5615	0
5616	0
5617	0
5618	0
5619	0
5620	0
5621	0
5622	2
5623	0
5624	1
5625	0
5626	2
5627	0
5629	0
5630	0
5631	2
5632	0
5633	0
5634	1
5635	0
5636	0
5637	0
5639	0
5640	2
5642	0
5643	2
5644	0
5645	0
5646	0
5647	0
5648	0
5649	0
5650	0
5651	0
5652	0
5653	0
5654	2
5655	2
5657	0
5658	0
5659	0
5660	2
5661	2
5662	0
5663	0
5664	0
5665	0
5666	2
5667	0
5668	0
5669	0
5670	0
5671	2
5672	0
5674	0
5675	2
5676	0
5677	0
5678	0
5679	0
5680	0
5681	0
5682	1
5683	0
5684	0
5686	0
5687	1
5688	0
5689	0
5690	0
5691	0
5692	0
5693	0
5694	2
5695	0
5696	0
5697	0
5699	0
5702	2
5703	0
5704	2
5705	2
5706	2
5707	0
5708	2
5709	0
5710	0
5711	0
5712	0
5713	0
5714	0
5715	0
5716	0
5717	0
5719	0
5720	0
5721	2
5722	0
5723	0
5724	0
5725	0
5727	0
5728	2
5729	0
5730	0
5731	0
5732	0
5733	2
5734	2
5735	1
5736	0
5737	0
5738	0
5739	2
5740	2
5742	2
5743	0
5744	0
5745	2
5746	0
5747	0
5748	0
5749	0
5750	0
5751	0
5752	2
5753	0
5754	0
5755	0
5756	0
5757	0
5758	0
5759	0
5762	0
5763	0
5764	0
5765	2
5767	0
5768	0
5769	2
5771	0
5772	2
5773	0
5774	2
5775	0
5776	0
5777	0
5778	2
5779	0
5780	0
5781	0
5782	0
5783	2
5785	0
5787	0
5788	0
5789	0
5790	0
5791	0
5792	0
5793	2
5794	2
5795	0
5796	0
5797	0
5798	0
5799	0
5800	0
5801	0
5802	0
5803	0
5804	0
5805	0
5806	2
5807	0
5808	0
5809	0
5810	0
5811	0
5812	0
5813	0
5814	0
5815	0
5816	0
5817	0
5818	0
5819	0
5820	0
5821	0
5823	0
5824	0
5826	0
5827	2
5828	2
5829	2
5830	2
5831	0
5832	0
5833	0
5834	2
5835	0
5836	0
5837	0
5838	2
5839	2
5840	2
5842	0
5843	0
5844	0
5845	2
5846	0
5847	0
5848	0
5849	0
5850	2
5851	0
5852	2
5853	0
5854	0
5855	0
5857	0
5858	0
5859	0
5860	2
5862	0
5863	0
5864	0
5865	0
5866	0
5867	2
5868	0
5870	1
5871	0
5872	0
5873	0
5874	0
5875	0
5876	2
5877	0
5878	0
5879	2
5880	0
5881	2
5882	2
5883	1
5884	0
5885	0
5886	0
5887	0
5888	2
5889	0
5891	0
5892	0
5893	0
5894	2
5895	0
5896	2
5898	0
5899	2
5900	0
5901	0
5902	2
5903	0
5904	0
5906	0
5907	0
5908	0
5909	0
5910	0
5911	0
5912	2
5913	2
5915	2
5916	0
5917	1
5918	2
5919	0
5920	0
5921	0
5922	0
5923	0
5924	0
5925	0
5927	1
5928	0
5929	0
5930	2
5931	0
5932	0
5933	1
5935	0
5936	0
5937	2
5938	0
5939	2
5940	0
5941	0
5943	0
5944	0
5945	0
5946	0
5947	0
5948	1
5949	2
5950	0
5951	0
5952	0
5953	2
5954	0
5955	0
5956	0
5957	0
5958	0
5959	2
5960	0
5961	0
5962	2
5963	2
5964	0
5965	0
5966	0
5967	0
5968	0
5969	1
5970	0
5971	0
5972	0
5973	0
5974	0
5977	0
5978	0
5979	0
5980	2
5982	0
5983	0
5984	2
5985	0
5987	2
5988	2
5989	0
5990	0
5991	0
5992	2
5993	0
5994	2
5995	0
5996	0
5997	0
5998	0
5999	2
6000	2
6001	2
6002	0
6003	0
6004	0
6005	2
6006	2
6007	1
6009	0
6010	0
6013	0
6014	0
6016	0
6017	0
6018	0
6019	0
6020	2
6022	0
6023	0
6024	2
6025	0
6026	0
6027	2
6028	2
6029	0
6030	2
6031	2
6032	2
